CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1586,Male,1,No,Yes,22,No,No phone service,No,Yes,No,Yes,No internet service,Yes,No internet service,Two Year,Yes,Mailed check,42.19887212488656,1559.161471892059,0
1587,Female,1,Yes,No,25,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,Yes,Two Year,Yes,Bank transfer (automatic),117.85525485398317,3948.0379645386847,0
1588,Female,1,No,Yes,63,No,No phone service,No,No,No internet service,No internet service,No,No,No,Month-to-Month,No,Electronic check,45.320657502154674,6045.4239506467,1
1589,Female,1,No,Yes,26,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Credit card (automatic),20.87375633636978,5010.27223187843,0
1590,Male,0,Yes,No,13,No,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,One Year,Yes,Mailed check,61.24894049711031,3811.87146065647,0
1591,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-Month,No,Mailed check,114.81829809832949,6652.865368238741,0
1592,Female,0,Yes,Yes,67,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Two Year,Yes,Mailed check,40.36646347906007,3336.3134001592657,0
1593,Male,0,Yes,Yes,12,No,No,No,Yes,No internet service,Yes,Yes,No internet service,No,One Year,No,Mailed check,82.71885105158108,425.38713025714077,1
1594,Female,1,No,No,48,No,Yes,No,Yes,Yes,Yes,No,No internet service,No,Two Year,Yes,Bank transfer (automatic),117.83532702339419,2935.302394691423,1
1595,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-Month,No,Credit card (automatic),95.2030104062378,3749.334663225569,0
1596,Female,0,Yes,Yes,56,No,Yes,No,Yes,No internet service,No,No,No,No,One Year,No,Bank transfer (automatic),47.21035639574447,4830.98000728345,0
1597,Male,0,No,No,21,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,One Year,No,Credit card (automatic),89.04854086201188,894.9630127137145,1
1598,Female,1,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two Year,Yes,Mailed check,111.64874988593064,6131.3063536776535,1
1599,Male,1,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,One Year,Yes,Bank transfer (automatic),100.98908351535398,7765.374986673582,1
1600,Male,1,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Two Year,No,Bank transfer (automatic),62.22439077837235,3522.133912381465,1
1601,Female,1,No,Yes,55,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,One Year,Yes,Mailed check,107.93288939928874,2001.7892457429564,1
1602,Female,0,No,No,14,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-Month,Yes,Electronic check,74.00443764857435,4656.438751969365,1
1603,Female,1,No,Yes,56,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Two Year,No,Electronic check,50.9852868893463,802.3259376599605,0
1604,Female,1,No,Yes,47,No,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,One Year,Yes,Electronic check,27.038757356094948,5347.332365888466,1
1605,Female,1,No,No,59,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Month-to-Month,Yes,Credit card (automatic),72.74677652535698,1404.7840855335785,1
1606,Female,1,No,No,14,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One Year,No,Mailed check,36.159519185871595,1441.681776081716,1
1607,Female,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-Month,No,Electronic check,83.84877136832336,740.3346477296928,0
1608,Male,1,Yes,Yes,52,No,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Two Year,No,Credit card (automatic),111.27866894236588,2670.0406587060565,0
1609,Male,0,Yes,No,65,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,One Year,Yes,Bank transfer (automatic),52.38571024452831,1809.445165767255,1
1610,Female,0,Yes,No,62,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No internet service,One Year,No,Electronic check,37.68100221320718,3895.800642817987,0
1611,Female,1,Yes,Yes,64,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-Month,No,Credit card (automatic),48.32087572512938,2582.607857474772,1
1612,Male,1,Yes,Yes,36,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-Month,No,Credit card (automatic),97.9037583989743,1581.192306721496,1
1613,Female,0,Yes,Yes,62,No,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,One Year,No,Credit card (automatic),22.739426667084423,6858.679939539241,0
1614,Male,0,Yes,Yes,59,Yes,No,No,No internet service,Yes,Yes,No,Yes,Yes,One Year,No,Credit card (automatic),46.93744716393492,3517.7479342883626,0
1615,Male,0,No,Yes,1,No,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.031621728324062,7359.716223007893,1
1616,Male,1,No,Yes,34,Yes,No,DSL,No,Yes,Yes,Yes,No,No internet service,Two Year,Yes,Bank transfer (automatic),55.31652890138507,2758.0828260380417,0
1617,Female,1,Yes,No,30,No,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One Year,No,Credit card (automatic),34.437313671909294,1959.6301334963298,1
1618,Female,1,Yes,Yes,24,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Two Year,Yes,Mailed check,53.68851435924044,7080.040309546038,1
1619,Female,0,No,Yes,10,No,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-Month,Yes,Electronic check,90.44020252972116,7192.919018504382,0
1620,Male,0,No,No,70,No,Yes,Fiber optic,No,No internet service,Yes,No,No internet service,No,Two Year,Yes,Bank transfer (automatic),92.72965445920637,5960.081865088416,0
1621,Male,1,No,Yes,56,No,No,No,No internet service,No,Yes,No internet service,Yes,No,One Year,No,Electronic check,81.69119618014565,1816.2504105270243,0
1622,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-Month,No,Electronic check,82.03661290583702,6459.686183324417,0
1623,Male,1,No,No,8,Yes,No,No,No internet service,Yes,No,No,No,No internet service,One Year,Yes,Bank transfer (automatic),67.1168780895574,6613.375247868784,0
1624,Female,1,Yes,No,25,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,One Year,No,Credit card (automatic),21.187715799825707,4309.429433524537,1
1625,Male,1,No,No,1,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,One Year,No,Credit card (automatic),108.1653404474409,7767.72144500523,1
1626,Male,1,Yes,No,17,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,No,One Year,Yes,Mailed check,80.25267429619075,2747.797192437494,1
1627,Female,0,No,No,15,Yes,No phone service,DSL,No internet service,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,53.73063461375029,3787.919112137711,1
1628,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Two Year,Yes,Mailed check,118.91176849136161,6486.944332445659,0
1629,Male,1,No,No,37,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One Year,Yes,Electronic check,47.875815341930156,4298.143256858663,0
1630,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One Year,No,Mailed check,57.90739664076385,5626.825857641317,1
1631,Female,1,No,No,22,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Bank transfer (automatic),58.439429186476396,2779.461443401336,0
1632,Female,0,No,No,34,Yes,No phone service,No,Yes,Yes,No,Yes,No,No,Two Year,Yes,Electronic check,39.54699603784115,6660.865749683819,1
1633,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,One Year,Yes,Mailed check,81.68446422932489,5714.6747900611,1
1634,Male,0,No,Yes,43,No,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two Year,No,Electronic check,55.97328422284159,762.7679273951265,1
1635,Male,1,Yes,Yes,39,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,One Year,Yes,Credit card (automatic),32.771666102089576,2796.4987894275837,1
1636,Male,0,Yes,No,3,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,39.29774570600935,4619.799050833871,1
1637,Male,0,Yes,Yes,15,No,Yes,DSL,Yes,No,No,Yes,No internet service,No,Two Year,Yes,Electronic check,85.09079791833072,4171.628311084863,0
1638,Female,1,No,No,45,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Two Year,Yes,Electronic check,32.630222490178646,3866.2911702076653,1
1639,Male,1,Yes,No,38,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Two Year,No,Mailed check,58.900755295048626,4662.032322730761,1
1640,Female,0,No,No,10,No,No,Fiber optic,No,No internet service,No,No,No,No,One Year,Yes,Bank transfer (automatic),101.30190300242649,4094.5755239867517,0
1641,Male,1,No,Yes,52,No,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One Year,No,Bank transfer (automatic),87.34094800509587,496.39572543900607,0
1642,Male,0,Yes,No,61,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,One Year,No,Bank transfer (automatic),88.70894548115328,1671.9719940306752,0
1643,Female,1,No,No,20,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,One Year,Yes,Mailed check,46.09330460653801,1958.4464361896858,1
1644,Female,1,Yes,No,61,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No internet service,One Year,Yes,Mailed check,116.04017173109753,1056.0358046179122,0
1645,Female,1,No,No,16,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-Month,No,Electronic check,71.47045055333714,5774.39340562211,0
1646,Female,0,No,Yes,67,No,Yes,No,No,Yes,No,No internet service,No internet service,No,Month-to-Month,No,Bank transfer (automatic),46.44933842434135,5156.853857029833,0
1647,Female,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Two Year,Yes,Credit card (automatic),31.970721653735605,4776.228728785299,1
1648,Female,0,Yes,No,68,No,Yes,No,No,No internet service,No,Yes,No internet service,No,Two Year,No,Credit card (automatic),62.34970304840744,6987.055574503457,1
1649,Male,0,No,Yes,1,Yes,No,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-Month,Yes,Bank transfer (automatic),114.88372243969434,2156.005853312131,1
1650,Female,0,Yes,No,71,No,No phone service,No,No,Yes,No internet service,No internet service,No,Yes,One Year,No,Credit card (automatic),56.07920404321894,3423.4439104274757,0
1651,Male,1,Yes,No,69,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two Year,No,Bank transfer (automatic),116.1072494717466,2372.184345080316,0
1652,Male,1,Yes,Yes,50,No,No,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-Month,No,Mailed check,89.63373857799658,4170.671664955995,1
1653,Female,1,Yes,Yes,56,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two Year,No,Bank transfer (automatic),117.5167491275402,1523.7113424730273,0
1654,Female,1,Yes,No,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two Year,No,Bank transfer (automatic),35.9221773559095,1286.858593223774,1
1655,Female,1,No,No,62,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,One Year,No,Mailed check,33.28453178560357,2227.1552842249494,1
1656,Male,1,No,No,53,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,One Year,No,Bank transfer (automatic),75.1042168702402,3695.9142305575724,1
1657,Female,1,No,Yes,32,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-Month,No,Mailed check,47.670613597392204,3013.9408994120663,1
1658,Male,1,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One Year,No,Electronic check,45.77678287205117,233.39928074119442,0
1659,Male,0,No,No,28,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two Year,No,Bank transfer (automatic),43.01864091749641,6297.041147510519,1
1660,Male,0,No,Yes,55,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Two Year,No,Credit card (automatic),108.42734041731616,1314.651872652712,1
1661,Female,1,Yes,No,69,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank transfer (automatic),109.50299756363678,2110.674768561351,0
1662,Male,0,Yes,Yes,66,No,No,DSL,No internet service,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic check,38.11960423565604,7503.535504029427,0
1663,Male,1,No,No,28,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-Month,Yes,Bank transfer (automatic),98.24303740057688,1458.816882667814,0
1664,Female,1,Yes,No,20,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two Year,No,Mailed check,86.69366635508214,2547.9632257188987,1
1665,Male,1,Yes,No,22,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two Year,No,Credit card (automatic),26.147248499185952,7594.005190537914,1
1666,Male,0,No,No,43,No,Yes,No,Yes,No,No internet service,Yes,No internet service,No,Two Year,No,Credit card (automatic),81.64118219354523,3680.5890099937906,0
1667,Male,1,Yes,No,30,No,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,One Year,No,Electronic check,67.58126069786756,5085.8107152237735,1
1668,Female,0,No,Yes,5,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,One Year,Yes,Bank transfer (automatic),24.406282573470687,3515.391423634977,1
1669,Female,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,One Year,Yes,Credit card (automatic),58.55405067016064,1493.7252567770277,1
1670,Male,0,Yes,No,17,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two Year,No,Mailed check,31.79522751582488,2183.7378978919974,1
1671,Male,1,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Bank transfer (automatic),52.66994653920784,706.654468799116,0
1672,Female,1,No,Yes,26,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,One Year,No,Bank transfer (automatic),104.66679143032765,1146.2491363326778,1
1673,Female,1,Yes,No,29,No,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-Month,Yes,Bank transfer (automatic),33.16828163410328,784.7578755654913,0
1674,Male,0,No,Yes,43,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-Month,No,Credit card (automatic),32.563123343729764,6973.469793076812,0
1675,Male,0,No,Yes,70,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-Month,Yes,Mailed check,115.75078130677814,2061.9979182352245,0
1676,Female,0,Yes,No,60,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Credit card (automatic),86.28293185313056,385.77813583946437,1
1677,Male,1,No,Yes,57,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-Month,Yes,Mailed check,65.6899130392514,1935.4011460187187,1
1678,Female,1,Yes,No,4,No,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-Month,Yes,Credit card (automatic),21.828720411048213,865.2594365309933,0
1679,Male,1,No,Yes,27,No,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two Year,No,Credit card (automatic),93.23121412830768,3064.987671020281,1
1680,Male,0,No,No,43,Yes,No,No,Yes,No internet service,Yes,No,No,Yes,One Year,Yes,Electronic check,93.85328559882713,7706.93626218884,0
1681,Male,0,No,Yes,25,No,No,DSL,Yes,Yes,Yes,No internet service,No,No,Two Year,No,Bank transfer (automatic),83.88316097963789,4404.092009073484,0
1682,Male,0,No,No,25,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two Year,No,Credit card (automatic),32.47391470196835,4981.446378957613,0
1683,Female,1,No,Yes,60,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Two Year,No,Electronic check,25.688447151818167,7009.370163954581,1
1684,Female,1,Yes,Yes,32,No,No,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-Month,Yes,Credit card (automatic),82.70276544437014,7077.891321764057,0
1685,Female,0,No,No,71,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service,Two Year,Yes,Bank transfer (automatic),106.14102241742353,2527.5299741489334,0
1686,Male,0,Yes,Yes,17,No,No phone service,No,No internet service,No,No internet service,No,No,No,Month-to-Month,Yes,Credit card (automatic),113.86431548043342,714.9123273291261,1
1687,Female,1,Yes,Yes,47,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),50.15436275112006,3459.5923264326534,0
1688,Female,1,No,No,18,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One Year,No,Bank transfer (automatic),30.19734966507727,7776.05949417255,0
